objID,run,ra,dec,rerun,camcol,field,z,zErr,template_photo_z,template_photo_zErr,bin
1237651191892804003,1331,125.886104496202,48.5470962739293,301,5,156,0.5939647,0.0001758391,0.615261,0.058719,4
1237651539248153192,1412,179.255659499778,67.7545790566969,301,4,154,0.5188898,0.0002803225,0.509058,0.029682,4
1237651192426660458,1331,119.457662939474,43.3403845585852,301,6,110,0.5553769,8.224433e-05,0.362471,0.122556,4
1237651504879764006,1404,202.202485676212,0.32847381753302,301,4,22,0.7230407,0.0001690938,0.650872,0.032307,6
1237651274029532007,1350,116.787172926483,43.6264918036764,301,6,87,0.4864993,0.0001142055,0.502007,0.039851,3
1237651736855118576,1458,235.806455675754,1.86384197778494,301,4,741,0.294836,5.119354e-05,0.283607,0.024415,1
1237651537639637227,1412,191.214995970975,66.4607891521134,301,1,186,0.6189265,0.0001968446,0.590079,0.030454,5
1237651272419574184,1350,119.166304472799,44.2195505631705,301,3,97,0.7804258,0.0001039442,0.69595,0.076627,6
1237651273490694599,1350,114.14968894681,39.5830086870036,301,5,57,0.1183249,2.410185e-05,0.115758,0.011537,0
1237651754532209476,1462,145.746997122513,2.46501520265996,301,5,136,0.6095825,0.0002442581,0.605399,0.052322,5
1237651537650713707,1412,237.987270245562,54.2049247009252,301,1,355,0.9641602,0.000518215,0.731539,0.051733,8
1237651539800424826,1412,245.54485520806,51.3041082898731,301,5,389,0.2400475,3.985517e-05,0.219728,0.013694,1
1237651537641996973,1412,204.227395408948,65.4312854762352,301,1,222,0.5588914,0.0001224563,0.568161,0.035057,4
1237650371021046551,1140,185.134170932153,-2.12149166898135,301,4,215,0.5278783,9.271176e-05,0.515069,0.02695,4
1237651272439300534,1350,195.99146806805,66.8375050150963,301,3,398,0.509204,0.0001490309,0.508126,0.025646,4
1237648703517557141,752,215.804413599078,-0.654748458094137,301,2,483,0.4120421,6.766857e-05,0.334554,0.130258,3
1237648721768350001,756,181.686445538672,0.375803128698825,301,4,440,0.3792948,7.045961e-05,0.366674,0.027859,2
1237651250972460012,1345,231.028488851556,56.0718582167205,301,3,520,0.6593034,0.0001930614,0.714343,0.041562,5
1237649920580911861,1035,25.8291263709273,14.5770937288335,301,5,132,0.8466951,0.0001995913,0.796215,0.052502,7
1237651736853414596,1458,231.839129370221,1.98259143381165,301,4,715,0.6003916,0.0001507592,0.641403,0.054199,5
1237651273500263117,1350,133.798203379987,57.2923559807968,301,5,203,0.6018429,0.0003143873,0.543268,0.040038,5
1237651249874665976,1345,130.834670429238,50.1756316465292,301,1,153,0.4071947,9.840088e-05,0.344883,0.022499,3
1237651714801074885,1453,253.44568305528,41.495366544487,301,3,95,0.6936681,0.0001246335,0.578844,0.051586,5
1237651190282649912,1331,128.319443155935,48.5672428476685,301,2,163,0.4510049,0.0001459846,0.482854,0.113999,3
1237651495756956543,1402,118.516933298773,43.6523869382365,301,3,83,0.5166636,0.000173673,0.515545,0.03428,4
1237651495220675231,1402,120.154116453936,44.600534561462,301,2,92,0.5761511,0.000143123,0.529627,0.030601,4
1237651271902953897,1350,198.585826494598,66.1481531381674,301,2,406,0.4929633,0.0001087815,0.515586,0.035065,3
1237651754024567442,1462,212.619122193874,2.25577435518809,301,4,582,0.4688419,0.0001263496,0.462275,0.03448,3
1237651736293933259,1458,180.199981645224,2.43398831350768,301,3,370,0.4404234,0.0001472677,0.455103,0.028543,3
1237651274030580338,1350,118.413121168243,45.6800606841096,301,6,103,0.4445702,0.0001640109,0.304715,0.063231,3
1237651250977243914,1345,243.290497651966,48.1822259817538,301,3,593,0.4837564,0.0002005117,0.485704,0.024111,3
1237650372096885255,1140,189.955118546298,-1.33888297000336,301,6,247,0.4860923,0.0001160056,0.51039,0.025788,3
1237648704597459754,752,229.932412266622,0.0585422253053562,301,4,577,0.5181967,8.74365e-05,0.504971,0.017843,4
1237651539798458915,1412,240.724360824165,54.8672788422686,301,5,359,0.5546812,0.0001464856,0.559085,0.037697,4
1237651191359799830,1331,136.107235451498,54.8014580182787,301,4,215,0.1203996,9.189821e-06,0.4209,0.088178,0
1237651539254575847,1412,215.454794414424,64.7637751314001,301,4,252,0.4092897,0.0001008766,0.453078,0.025621,3
1237651249876566476,1345,135.7824926312,53.3008988320717,301,1,182,0.4522695,0.000222372,0.447439,0.030455,3
1237648722836848768,756,169.677459447499,1.15673088370789,301,6,360,0.4418787,0.0002321993,0.450454,0.034321,3
1237648703509038048,752,196.482531185055,-0.745879063110731,301,2,353,0.6223917,0.0001309867,0.630104,0.031896,5
1237651737381634953,1458,212.113297491614,3.04953892938334,301,5,583,0.6849943,0.0002213231,0.723855,0.048007,5
1237651250956009863,1345,154.752986451488,61.4792088343032,301,3,269,0.3401442,9.167942e-05,0.37404,0.024999,2
1237648721208214276,756,128.488714623642,-0.198283444160218,301,3,85,0.4720293,0.0001258884,0.458175,0.032807,3
1237648705658028407,752,199.796561334273,0.878076758145073,301,6,376,0.5858725,0.0001650798,0.589727,0.037248,4
1237651249899045565,1345,231.026351717534,54.9358359332322,301,1,525,0.5568096,0.0001641908,0.567796,0.028848,4
1237651753464758573,1462,160.054430018792,1.9475998827014,301,3,232,0.6556804,0.0002392219,0.67123,0.041332,5
1237651251488359091,1345,137.984817088703,55.9447080852629,301,4,200,0.5541412,0.0001152377,0.557076,0.052823,4
1237648705136427118,752,234.754120672983,0.445769835687428,301,5,609,0.3354515,6.328915e-05,0.311344,0.021505,2
1237651495221003278,1402,120.714607226706,45.1999412900174,301,2,97,0.8664841,0.0003341776,0.9257,0.057517,7
1237650804809859781,1241,163.941171554272,-2.19448974114074,301,4,171,0.569858,0.000186765,0.58933,0.041448,4
1237651274043490449,1350,158.612655897325,66.1252942297808,301,6,300,0.6174519,0.0002943116,0.558554,0.038426,5
1237651272956576371,1350,118.934971270957,44.7539857326794,301,4,99,0.5861916,4.682854e-05,0.573324,0.053417,4
1237651538725896436,1412,242.514379963942,52.2472209785955,301,3,377,0.1804971,2.564215e-05,0.203528,0.010386,0
1237648721213719243,756,141.182000732046,-0.0186289160431849,301,3,169,0.3256952,4.391446e-05,0.243194,0.025268,2
1237651753482780983,1462,201.334212976792,2.03378907592197,301,3,507,0.2609525,4.684603e-05,0.215005,0.02369,1
1237651736303043018,1458,200.996067897225,2.26653383584325,301,3,509,0.4605102,0.0001608139,0.461723,0.047838,3
1237648721745610324,756,129.829850020631,0.406960083797755,301,4,93,0.5947946,0.0002785363,0.784353,0.046503,4
1237651249900290285,1345,234.554688635195,53.0617489326619,301,1,544,0.2855409,4.471713e-05,0.284044,0.018721,1
1237651539257262530,1412,226.591494990375,61.4256282408657,301,4,293,0.194172,1.746219e-05,0.241147,0.138145,0
1237649918428250306,1035,13.5188735147071,13.7036619685478,301,1,53,0.23308,2.796358e-05,0.240972,0.013216,1
1237651272417018964,1350,115.181989512774,39.3122997723181,301,3,58,0.747314,0.0002619788,0.986908,0.070035,6
1237650795141529768,1239,135.398848229372,-0.800025588798879,301,2,100,0.6112389,0.000138909,0.56432,0.033602,5
1237650370485813930,1140,188.809721738684,-2.56165114062201,301,3,240,0.6714454,0.0002340737,0.667166,0.045959,5
1237650794609246837,1239,145.874232212783,-1.08196626924483,301,1,170,0.5868871,9.474076e-05,0.557248,0.069941,4
1237650371017966233,1140,178.091206926454,-2.06800323632303,301,4,168,0.4998012,0.0001161151,0.492349,0.029193,3
1237649919505138236,1035,20.982230212994,14.1617170432663,301,3,101,0.5652319,0.0001808151,0.570945,0.038824,4
1237651735776854525,1458,225.399770067151,1.34394312723907,301,2,672,0.567193,0.0002797656,0.518272,0.030686,4
1237651252557251091,1345,124.450099638103,48.3292524749087,301,6,126,0.6663594,0.0001853589,0.66522,0.06042,5
1237651191354295116,1331,123.009593594508,45.4803042344478,301,4,131,0.4105223,0.0001337119,0.380814,0.041814,3
1237651273512976635,1350,196.109237810951,67.6751119819685,301,5,397,0.3998572,5.226729e-05,0.347259,0.028555,2
1237650369938326325,1140,164.514091436646,-2.89937554961301,301,2,78,0.5438765,0.0001810793,0.607865,0.044053,4
1237651190822536128,1331,135.412660051315,53.9334742569885,301,3,209,0.7711416,0.0003493682,0.433895,0.049012,6
1237650371549987289,1140,166.967264573447,-1.57908669345855,301,5,94,0.4606815,7.957645e-05,0.467569,0.090427,3
1237648705135969275,752,233.739529346549,0.502613664369504,301,5,602,0.5238898,8.416786e-05,0.558012,0.030792,4
1237651203157655941,1334,198.391212964401,-0.491494400278978,301,2,12,0.3838285,7.886961e-05,0.347295,0.032094,2
1237651272960049830,1350,125.786550470464,51.2995443885779,301,4,152,0.3862052,7.328277e-05,0.382021,0.02508,2
1237649919502910006,1035,15.790193682714,14.412065171942,301,3,67,0.4610184,0.0001045234,0.457715,0.033234,3
1237651753995141451,1462,145.265292120057,1.98384348451472,301,4,133,0.2214536,3.871147e-05,0.330935,0.185302,1
1237651250974229028,1345,236.028459650359,53.3552624872465,301,3,547,0.4388782,0.0001417321,0.471384,0.03252,3
1237651752931360938,1462,168.13357460778,1.69354532959547,301,2,285,0.304946,3.664535e-05,0.242669,0.023497,2
1237648722840912416,756,179.01348611658,1.10505245310929,301,6,422,0.5035163,0.0001361122,0.518538,0.031812,4
1237651540327006935,1412,209.597324937557,66.6500900820366,301,6,232,0.4345146,8.65616e-05,0.423272,0.024347,3
1237650805341291245,1241,151.574690898504,-1.62538944433895,301,5,88,0.784059,0.0001978686,0.676222,0.068607,6
1237648721224597961,756,165.955352795741,-0.167501048510591,301,3,335,0.5429721,0.0001565312,0.569868,0.061525,4
1237651252584055051,1345,235.431393584985,55.5119253786026,301,6,535,0.3066694,5.363672e-05,0.336243,0.022697,2
1237651192428560859,1331,123.060840043654,46.8110138141264,301,6,139,0.483964,7.147652e-05,0.48541,0.058099,3
1237651533872759193,1411,130.378354073326,53.5492395627342,301,2,52,0.5296121,9.556329e-05,0.489898,0.098911,4
1237651250429755936,1345,208.055495472486,62.659448543761,301,2,431,0.4777479,0.0001435605,0.491758,0.022078,3
1237650370478539153,1140,172.19624886083,-2.61221099482512,301,3,129,0.6074336,0.0001587153,0.671577,0.046943,5
1237651191893525216,1331,127.519968937336,49.8159760115246,301,5,167,0.8871243,0.0002784524,0.751697,0.06533,7
1237651735221174434,1458,182.49156572808,1.49476775649071,301,1,385,0.2666671,4.03855e-05,0.279858,0.021879,1
1237651250977243992,1345,243.420049307251,48.236870741283,301,3,593,0.5397237,0.0001822884,0.558672,0.047508,4
1237651272419640148,1350,119.565926098339,44.3634559783577,301,3,98,0.6136011,5.576753e-05,0.551519,0.049747,5
1237651191353639655,1331,121.811151741784,44.2533752328126,301,4,121,0.4493008,9.28505e-05,0.412525,0.035063,3
1237651539785220330,1412,180.044405510184,68.1623218377585,301,5,157,0.2647698,5.084194e-05,0.295771,0.031262,1
1237648721222042065,756,160.090765924925,-0.104159134095887,301,3,296,0.574016,0.0001444629,0.56855,0.050221,4
1237651540313113296,1412,136.484766950929,59.5711930302095,301,6,20,0.663232,0.0002301195,0.676555,0.046726,5
1237651735764468098,1458,197.124220235015,1.91403751559017,301,2,483,0.6234833,7.986322e-05,0.527334,0.048232,5
1237648703504188122,752,185.37513856264,-0.778082840391552,301,2,279,0.5236405,0.0001205914,0.534051,0.0318,4
1237650796749979809,1239,130.421625528257,0.574654967510182,301,5,67,0.4913587,0.000116007,0.524503,0.030437,3
1237650795682136676,1239,143.874348665245,-0.413977938642643,301,3,157,0.8178013,0.0001097039,0.721406,0.07251,7
1237651538723603184,1412,236.595999212306,56.1588551325242,301,3,342,0.5535007,0.0003015296,0.577561,0.038306,4
1237648721216013074,756,146.422981413714,-0.0638066796730331,301,3,204,0.5574762,0.0001570456,0.589963,0.036464,4
1237648720678421240,756,144.727735446388,-0.520478257217116,301,2,193,0.6680682,0.0002247803,0.64663,0.036306,5
1237651191887692857,1331,116.418892714414,39.1068253688856,301,5,78,0.69976,0.0001585756,0.656798,0.032029,5
1237651538176835796,1412,193.403235565229,66.8383201464495,301,2,191,0.3921346,4.56729e-05,0.330246,0.023419,2
1237651067891024161,1302,190.311856839379,66.0412049162707,301,6,391,0.3329171,5.932894e-05,0.364873,0.035676,2
1237651714798388241,1453,248.786844690093,46.6361501694594,301,3,54,0.8305224,0.0002837221,0.592673,0.034131,7
1237648702975837152,752,204.765016055777,-1.17677961966053,301,1,409,0.5804691,0.000192001,0.566925,0.030692,4
1237648721220796841,756,157.252085810242,-0.0798913259805284,301,3,277,0.3619142,4.523352e-05,0.378412,0.028788,2
1237651250408129089,1345,123.127467475734,44.385841008522,301,2,101,0.4210852,0.0001146229,0.475898,0.056224,3
1237650803731726665,1241,153.907766407297,-2.93678622207517,301,2,104,0.5404004,0.000255067,0.535678,0.032334,4
1237651271891157475,1350,140.319705892058,58.7676979652159,301,2,226,0.4175507,7.825367e-05,0.580607,0.162236,3
1237651272964833715,1350,138.946311262458,59.2950393743383,301,4,225,0.6471772,0.0001859896,0.661932,0.049794,5
1237651752930837026,1462,166.850147243603,1.56035444960608,301,2,277,0.3902313,7.118687e-05,0.3738,0.023687,2
1237651192426725895,1331,119.589586558376,43.4275948136016,301,6,111,0.3764139,0.0001635893,0.379751,0.082521,2
1237649920043975356,1035,25.6969699053955,14.1356964791764,301,4,131,0.7135037,0.0001381682,0.556228,0.030809,6
1237651736300880343,1458,196.064651306897,2.26715065390936,301,3,476,0.4875205,0.0001113828,0.535217,0.037689,3
1237651190285336671,1331,135.11256523014,53.1385777618363,301,2,204,0.4930693,0.0001028817,0.510895,0.026979,3
1237651496830764117,1402,117.61949930793,44.3315091352666,301,5,84,0.906804,0.0001991886,0.680149,0.051542,8
1237651496292975320,1402,116.71095304404,42.2237842347832,301,4,70,0.4762818,6.871299e-05,0.415339,0.047375,3
1237651272439693442,1350,198.150977911825,66.6172628070771,301,3,404,0.3239247,7.806112e-05,0.304861,0.019998,2
1237651538168775163,1412,150.380441683795,62.7087304789152,301,2,68,0.4886848,0.0001169468,0.483785,0.024237,3
1237651737369182651,1458,183.677484696168,3.18281192729734,301,5,393,0.4877244,0.0001062685,0.468139,0.024589,3
1237651735771349536,1458,212.805520388185,1.71612857932271,301,2,588,0.4626388,0.0001500879,0.461555,0.03391,3
1237651737369641576,1458,184.763645909669,3.23367738298606,301,5,400,0.6641459,9.748918e-05,0.629619,0.050851,5
1237648722819547277,756,130.211947972055,1.17413362552024,301,6,96,0.2950236,4.504785e-05,0.293739,0.017471,1
1237651249898848722,1345,230.167768784663,55.1748089614707,301,1,522,0.4867693,0.0001269488,0.48167,0.027482,3
1237651190819651875,1331,128.235633240294,49.0650399005653,301,3,165,0.2652948,4.327664e-05,0.251565,0.016955,1
1237648721760485577,756,163.687312263917,0.308514152439671,301,4,320,0.5976852,0.0001715626,0.542414,0.031545,4
1237651753482453403,1462,200.54422486747,2.00883659392932,301,3,502,0.5297884,0.0001906181,0.601282,0.053751,4
1237648720713810318,756,225.519022652501,-0.588174187779131,301,2,733,0.3184622,3.976187e-05,0.481806,0.069508,2
1237651251482722697,1345,123.763586371592,46.4010969246434,301,4,114,0.4952121,0.0001123159,0.507161,0.041803,3
1237651251485868705,1345,130.883769404775,52.0512164456637,301,4,162,0.4582742,9.977845e-05,0.457297,0.027404,3
1237651249894261174,1345,213.490267110838,60.9298480426686,301,1,452,0.5930066,0.0001490652,0.573979,0.055554,4
1237651250945917739,1345,124.535282028,46.2484632491899,301,3,115,0.7407738,0.0002853156,0.595649,0.056319,6
1237648705124761797,752,208.131121744153,0.426657769766941,301,5,431,0.4551856,0.0001033635,0.451936,0.024884,3
1237651250964070872,1345,195.475765045546,64.5121743816051,301,3,392,0.5247107,0.000197297,0.576877,0.053135,4
1237650370483913736,1140,184.587965509054,-2.65145126716475,301,3,211,0.5317546,0.0002008497,0.474319,0.034414,4
1237651271355728053,1350,145.687862879681,60.5399653629382,301,1,248,0.3468819,4.635299e-05,0.342207,0.020728,2
1237648720685695701,756,161.37181028666,-0.571924161135434,301,2,304,0.4295318,9.200411e-05,0.46833,0.024378,3
1237651752386232729,1462,149.182854603026,0.929002622664394,301,1,159,0.5567763,9.966387e-05,0.521348,0.037211,4
1237651274032087226,1350,121.371196482681,48.5377586793017,301,6,126,0.4950595,0.00023616,0.669841,0.097958,3
1237651249874141685,1345,129.55723977522,49.2809994739206,301,1,145,0.5338425,0.0001355875,0.539808,0.045851,4
1237651273493906032,1350,119.288193839601,45.8002980122332,301,5,106,0.6200499,0.0001204553,0.57737,0.04405,5
1237651271887225532,1350,129.131694825145,52.3254630478581,301,2,166,0.7670555,0.0002424608,0.618959,0.034388,6
1237651250411143689,1345,129.38083699143,49.7510597716793,301,2,147,0.5064479,0.0001294717,0.536299,0.031319,4
1237649921117651081,1035,25.5778880831238,15.0531468653036,301,6,130,0.4736734,9.367524e-05,0.532523,0.04465,3
1237648721222435257,756,160.988280812556,-0.0636556854676803,301,3,302,0.5675117,0.0001319394,0.638247,0.048047,4
1237650796220973751,1239,148.390684273716,0.0865303330195553,301,4,187,0.6638118,0.0001367905,0.553387,0.051018,5
1237651715337946287,1453,253.846367453314,41.5573418107809,301,4,95,0.6034571,0.0001985659,0.605797,0.036766,5
1237651190817423905,1331,123.575607349363,45.0569949855672,301,3,131,0.4932947,8.904201e-05,0.378602,0.07597,3
1237651190824698497,1331,142.067215631771,57.1757490496167,301,3,242,0.4934305,0.0001835505,0.513582,0.033203,3
1237651714800156838,1453,251.983397548862,43.2060018629377,301,3,81,0.5688376,0.0001025871,0.558887,0.035007,4
1237651250946376062,1345,125.454943273624,47.065785388216,301,3,122,0.9258507,0.0002072316,0.809181,0.038324,8
1237651538720457026,1412,226.336118371469,61.0506538327579,301,3,294,0.5955048,0.0001334831,0.592532,0.037291,4
1237648704055542624,752,218.450339229576,-0.245921770173801,301,3,500,0.3668098,7.658239e-05,0.359803,0.025883,2
1237651251512673258,1345,240.548576982634,51.0624386472031,301,4,571,0.7314975,0.0002386465,0.691928,0.055066,6
1237651736315036583,1458,228.484563356342,1.75434841082583,301,3,692,0.4933304,0.0001211252,0.526807,0.033122,3
1237651495758070236,1402,120.535114758411,45.7782402328432,301,3,100,0.4957248,0.0001370968,0.501791,0.039664,3
1237648704598573921,752,232.444138471168,0.150026734410703,301,4,594,0.4671428,0.000116361,0.461116,0.030974,3
1237648720137814506,756,136.141377251535,-0.902477971186798,301,1,136,0.5646275,0.0001471173,0.522567,0.03444,4
1237649918965645729,1035,14.7834657548829,14.1215564834668,301,2,61,0.4640153,0.0001653881,0.495927,0.043868,3
1237648720693756772,756,179.81311095975,-0.47842750899692,301,2,427,0.3307503,8.345443e-05,0.380753,0.026087,2
1237651737372000677,1458,190.066063187488,3.20357174750947,301,5,436,0.4755584,8.666572e-05,0.478913,0.039743,3
1237651753473147387,1462,179.305132178229,2.18354998362946,301,3,360,0.6245407,0.0002282351,0.619637,0.066586,5
1237651191354425667,1331,123.384532720855,45.6263850213106,301,4,133,0.388458,5.443575e-05,0.446567,0.086444,2
1237648720680124990,756,148.589661606819,-0.548837773105954,301,2,219,0.5897254,0.0001491421,0.578599,0.029784,4
1237651066813874710,1302,171.826367265325,64.6392931623771,301,4,339,0.5252119,0.0001565196,0.463367,0.038274,4
1237651736301863529,1458,198.376850856554,2.22544385231242,301,3,491,0.5065385,9.24438e-05,0.517174,0.034573,4
1237648720150594270,756,165.413059858514,-0.875594552631195,301,1,331,0.5483702,0.0001297628,0.549591,0.039434,4
1237651250981241751,1345,251.13989148351,40.9466983163033,301,3,654,0.6218164,8.727901e-05,0.564438,0.051846,5
1237650795679908717,1239,138.812979500107,-0.35969653309056,301,3,123,0.4602716,8.546517e-05,0.460522,0.016408,3
1237651753484223222,1462,204.689158891875,1.94215978535015,301,3,529,0.5789787,0.0002366423,0.544272,0.040953,4
1237648704584287234,752,199.913653627561,0.140356224620558,301,4,376,0.5072568,9.271397e-05,0.467598,0.029609,4
1237651272958477172,1350,122.572018405642,48.2988715019666,301,4,128,0.5294335,0.0002129142,0.555419,0.031239,4
1237651736831132443,1458,181.043247916287,2.78053592059049,301,4,375,0.4460487,0.000111498,0.420899,0.042761,3
1237651496833254390,1402,121.970052502562,49.0801445287058,301,5,122,0.903229,0.0001825678,0.977434,0.094614,8
1237651274038182564,1350,136.494145106577,59.2654151860913,301,6,219,0.7977822,0.000222323,0.84725,0.05523,6
1237651533336216290,1411,131.769371057005,53.9140109236029,301,1,57,0.3516414,1.365831e-05,0.252385,0.081978,2
1237651190817620882,1331,123.81514488021,45.5363514078454,301,3,134,0.5026712,0.0001166902,0.720196,0.065403,4
1237649918968988200,1035,22.5725528990517,13.506489035454,301,2,112,0.565764,0.0002299933,0.573831,0.038983,4
1237651250431722090,1345,216.602996941304,60.7850553876789,301,2,461,0.5455685,0.0002294301,0.585088,0.030666,4
1237651272965096065,1350,139.863557958797,59.634449596858,301,4,229,0.6542594,0.0001760321,0.589292,0.034703,5
1237651250408063465,1345,122.983592140183,44.1860150176475,301,2,100,0.5032362,0.0001302891,0.492987,0.028063,4
1237651495753679619,1402,113.468610051863,37.2354224689014,301,3,33,0.5559636,0.0001518091,0.530545,0.029492,4
1237651273501311512,1350,136.949888584316,59.0110104844444,301,5,219,0.3862186,7.174709e-05,0.381991,0.027903,2
1237648705666548612,752,219.381199317231,0.893696003604126,301,6,506,0.4860825,9.807284e-05,0.496415,0.02403,3
1237648720677503747,756,142.697844546504,-0.577780251824904,301,2,179,0.4494915,0.0001358473,0.478527,0.042739,3
1237651273496920597,1350,125.230156850126,51.5525063301497,301,5,152,0.3979887,6.174016e-05,0.36941,0.026736,2
1237651194032030072,1332,152.534181121275,59.7749691276695,301,1,30,0.6264202,0.0001026656,0.463138,0.134199,5
1237651066813088402,1302,167.827526714437,64.4001496966604,301,4,327,0.556419,0.000107448,0.589078,0.034354,4
1237649918432051570,1035,22.3978323370078,13.1859989261326,301,1,111,0.3316146,9.30796e-05,0.379226,0.043046,2
1237651736318444390,1458,236.244124839325,1.5597894759584,301,3,744,0.5309442,0.0001087977,0.546559,0.032482,4
1237651251482723028,1345,123.807533659562,46.4480064108881,301,4,114,0.4626208,7.653824e-05,0.467842,0.035556,3
1237651714800485474,1453,252.513692819356,42.58795655906,301,3,86,0.6600206,0.0001724888,0.566747,0.047207,5
1237651496830960477,1402,117.809554396738,44.6722017603397,301,5,87,0.5081037,0.0001563899,0.519783,0.046145,4
1237649918434411038,1035,27.9285390232357,12.735329869855,301,1,147,0.5925763,0.0001904761,0.641997,0.075977,4
1237651272425800469,1350,133.011749213199,55.4665900554943,301,3,192,0.877284,0.0002478272,0.703057,0.056826,7
1237650805882880299,1241,162.292883218853,-1.39610520307712,301,6,160,0.4950974,7.958311e-05,0.482318,0.075286,3
1237650796214681996,1239,134.066557198773,0.196126594981741,301,4,91,0.5768568,0.000122697,0.581176,0.034361,4
1237651066278707646,1302,181.029614602165,64.7753192813035,301,3,365,0.5300567,0.0001019917,0.561309,0.029124,4
1237648720696246315,756,185.450148013609,-0.472562897697943,301,2,465,0.7217547,0.0001482146,0.687735,0.059466,6
1237651736295899529,1458,184.684933130096,2.42157034176514,301,3,400,0.5007777,0.0001019366,0.500333,0.028058,4
1237649918970757214,1035,26.7132872443498,13.1934695022664,301,2,139,0.2263492,4.291098e-05,0.287071,0.024965,1
1237651735237952026,1458,220.755367289163,1.06572048475627,301,1,641,0.5329975,0.0001045004,0.563652,0.031615,4
1237649919506187105,1035,23.4234453186232,13.9476197472967,301,3,117,0.7657854,0.0003251235,0.776464,0.067295,6
1237651538719605104,1412,223.194926906939,62.1501340524022,301,3,281,0.4937034,0.0001813015,0.527702,0.021946,3
1237651251481608504,1345,121.634339191182,44.3739113287261,301,4,97,0.4477549,5.559629e-05,0.354626,0.034844,3
1237651701914075598,1450,127.845898528438,52.475510491902,301,3,63,0.514832,9.967462e-05,0.489311,0.027696,4
1237648720156951305,756,179.951980546439,-0.915620970843077,301,1,428,0.6735882,0.0001375616,0.762339,0.03309,5
1237648720142598961,756,147.140550370996,-1.01580815171451,301,1,209,0.6470336,0.0001548913,0.638554,0.052143,5
1237651249874600844,1345,130.816438744667,49.970286663577,301,1,152,0.6374446,0.0001992354,0.567039,0.047467,5
1237651737371083346,1458,188.024507945981,3.1823533387545,301,5,422,0.3551405,7.895324e-05,0.386092,0.028593,2
1237651191358555106,1331,132.717120742433,52.7004273546015,301,4,196,0.7612067,0.000288682,0.832921,0.042955,6
1237648722307908417,756,187.901860293858,0.704106127486245,301,5,481,0.5242307,0.0001929115,0.538663,0.037519,4
1237651537641603996,1412,202.198620768552,65.5078807626865,301,1,216,0.5399261,0.0001584408,0.523599,0.039107,4
1237651538719736304,1412,223.593898695148,62.0263007035168,301,3,283,0.271957,7.425115e-05,0.341816,0.04302,1
1237651753470984620,1462,174.291797629932,2.20411719203031,301,3,327,0.5253446,0.0001833044,0.564451,0.02996,4
1237648720691134928,756,173.729416041843,-0.608691864698652,301,2,387,0.6036186,0.0001443069,0.616247,0.055206,5
1237648721750787013,756,141.624450757612,0.237053182536159,301,4,172,0.5944909,0.0001598249,0.564208,0.039553,4
1237651274027041767,1350,113.108795042607,38.6564068791795,301,6,49,0.6043463,0.0001308152,0.567793,0.026607,5
1237650762934714957,1231,196.660864929555,-1.57364686086647,301,6,183,0.5432405,0.000135088,0.550819,0.033524,4
1237651540316127685,1412,147.6994515441,64.0123939031754,301,6,66,0.5108016,0.0001848259,0.520476,0.028054,4
1237651251506512207,1345,221.592551656919,60.2043689278907,301,4,477,0.2976215,6.326518e-05,0.378561,0.086431,1
1237651736842732098,1458,207.521956638101,2.65726075680122,301,4,552,0.6738247,0.0001547167,0.591569,0.039446,5
1237651538171855479,1412,165.125699456333,65.7550961694745,301,2,115,0.5203503,9.071549e-05,0.540749,0.052847,4
1237651737389564883,1458,230.303141956816,2.44720465845171,301,5,704,0.5699947,0.0001239222,0.505937,0.035054,4
1237648722815549742,756,121.073183592333,1.07167040027198,301,6,35,0.3426616,4.98992e-05,0.344768,0.024864,2
1237651754014867871,1462,190.376789542279,2.6568688981798,301,4,434,0.7088918,0.0001352802,0.627986,0.06653,6
1237651754534043841,1462,149.919079668927,2.60095180489675,301,5,164,0.24751,3.695636e-05,0.221085,0.015478,1
1237651752944927430,1462,199.117555964816,1.63913357081406,301,2,492,0.6122004,0.000136995,0.536249,0.054099,5
1237651539786006906,1412,184.901985117855,68.3004009182019,301,5,169,0.5218333,0.0001717078,0.515469,0.022074,4
1237651273492005517,1350,116.144893912536,42.0997663217107,301,5,77,0.4523182,0.0001135486,0.487714,0.025661,3
1237651067886961163,1302,167.84697941946,65.1302627369487,301,6,329,0.5347974,0.0001339953,0.552177,0.038762,4
1237651752400650922,1462,182.136683130792,1.27527046611504,301,1,379,0.5789521,0.000170371,0.528479,0.024927,4
1237651252559151793,1345,128.862069776001,51.7434256551166,301,6,155,0.7288944,0.0003566838,0.709416,0.04595,6
1237650370471657878,1140,156.428752323064,-2.34302616479269,301,3,24,0.5459133,0.0001016028,0.545759,0.033053,4
1237650371024847419,1140,193.837313169603,-2.091920103515,301,4,273,0.4868098,0.0001408565,0.606006,0.051598,3
1237650369934459047,1140,155.790466095279,-2.68183043129412,301,2,19,0.5237501,7.414868e-05,0.356536,0.127796,4
1237650370484306575,1140,185.456528082605,-2.67690419797012,301,3,217,0.4817488,0.0001066438,0.478588,0.024309,3
1237648703522735195,752,227.708064401848,-0.636412293095502,301,2,562,0.5946575,0.0001481555,0.545425,0.039255,4
1237651066813481634,1302,169.806538708497,64.6091894591387,301,4,333,0.5274725,0.0001319954,0.549331,0.028082,4
1237648721225777210,756,168.739425694733,-0.126898027418729,301,3,353,0.5953228,0.0001455093,0.560861,0.066368,4
1237651537651695794,1412,240.470551465542,52.4981952094823,301,1,370,0.6183286,9.198516e-05,0.547688,0.046612,5
